0,0,0,73.63,68.07,1505347248529
0,0,0,73.66,68.07,1505347308530
0,0,0,73.64,68.07,1505347368531
0,0,0,73.67,68.07,1505347428531
0,0,0,73.67,68.07,1505347488531
0,0,0,73.67,68.07,1505347548532
0,0,0,73.71,68.07,1505347608532
0,0,0,73.72,68.07,1505347668533
0,0,0,73.70,68.07,1505347728533
0,0,0,73.74,68.07,1505347788534
0,0,0,73.72,68.07,1505347848535
0,0,0,73.75,68.07,1505347908537
0,0,0,73.73,68.07,1505347968538
0,0,0,73.75,68.07,1505348028538
0,0,0,73.76,68.07,1505348088540
0,0,0,73.77,68.07,1505348148541
0,0,0,73.78,68.07,1505348208541
0,0,0,73.78,68.07,1505348268542
0,0,0,73.77,68.07,1505348328542
0,0,0,73.78,68.07,1505348388543
0,0,0,73.81,68.07,1505348448543
0,0,0,73.79,68.07,1505348508543
0,0,0,73.80,67.98,1505348568544
0,0,0,73.79,67.98,1505348628546
0,0,0,73.82,67.98,1505348688547
0,0,0,73.87,67.98,1505348748548
0,0,0,73.87,67.98,1505348808549
0,0,0,73.87,67.98,1505348868549
0,0,0,73.87,67.98,1505348928551
0,0,0,73.83,67.98,1505348988551
0,0,0,73.82,67.98,1505349048552
1,1,0,73.85,67.98,1505349108554
1,1,0,73.72,65.27,1505349168555
1,1,0,73.44,65.27,1505349228555
1,1,0,73.36,65.27,1505349288557
1,1,0,73.31,65.27,1505349348557
1,1,0,73.20,65.27,1505349408558
0,0,0,73.20,65.27,1505349468558
0,0,0,73.21,65.27,1505349528559
0,0,0,73.29,65.27,1505349588559
0,0,0,73.38,65.27,1505349648560
0,0,0,73.54,65.27,1505349708560
0,0,0,73.53,65.27,1505349768562
0,0,0,73.54,65.27,1505349828564
0,0,0,73.56,65.27,1505349888565
0,0,0,73.59,65.27,1505349948566
0,0,0,73.59,65.27,1505350008566
0,0,0,73.64,65.27,1505350068568
0,0,0,73.68,65.27,1505350128569
0,0,0,73.86,65.27,1505350188570
0,0,0,73.86,65.27,1505350248571
0,0,0,73.92,65.27,1505350308571
0,0,0,73.98,65.27,1505350368572
0,0,0,74.03,65.27,1505350428574
0,0,0,74.22,65.27,1505350488574
0,0,0,74.47,65.27,1505350548575
0,0,0,74.30,65.27,1505350608576
0,0,0,74.25,65.27,1505350668577
0,0,0,74.34,65.27,1505350728577
0,0,0,74.43,65.27,1505350788578
0,0,0,74.24,65.27,1505350848579
0,0,0,74.32,65.27,1505350908580
0,0,0,74.47,65.43,1505350968581
0,0,0,74.38,65.43,1505351028582
0,0,0,74.30,65.43,1505351088583
0,0,0,74.29,65.43,1505351148584
0,0,0,74.31,65.43,1505351208585
0,0,0,74.21,65.43,1505351268585
0,0,0,74.28,65.43,1505351328586
0,0,0,74.26,65.43,1505351388588
0,0,0,74.31,65.43,1505351448588
0,0,0,74.34,65.43,1505351508589
0,0,0,74.33,65.39,1505351568590
0,0,0,74.34,65.39,1505351628591
0,0,0,74.36,65.39,1505351688592
0,0,0,74.33,65.39,1505351748594
