1,1,0,73.84,74.44,1505520051539
1,1,0,73.67,74.44,1505520111541
0,0,0,73.71,74.44,1505520171542
0,0,0,73.80,74.44,1505520231543
0,0,0,73.86,74.44,1505520291545
0,0,0,73.96,74.44,1505520351547
0,0,0,74.08,74.44,1505520411548
0,0,0,74.14,74.44,1505520471549
0,0,0,74.18,74.44,1505520531550
0,0,0,74.29,74.44,1505520591550
0,0,0,74.28,74.44,1505520651552
0,0,0,74.30,74.44,1505520711553
0,0,0,74.31,74.31,1505520771553
0,0,0,74.34,74.31,1505520831554
0,0,0,74.35,74.31,1505520891556
0,0,0,74.40,74.31,1505520951556
0,0,0,74.45,74.31,1505521011558
0,0,0,74.43,74.31,1505521071558
0,0,0,74.41,74.31,1505521131559
0,0,0,74.42,74.31,1505521191560
0,0,0,74.44,74.31,1505521251560
0,0,0,74.44,74.31,1505521311561
0,0,0,74.46,74.31,1505521371562
0,0,0,74.45,74.31,1505521431563
1,1,0,74.44,74.31,1505521491563
1,1,0,74.39,74.31,1505521551565
1,1,0,74.30,74.31,1505521611566
1,1,0,74.04,74.31,1505521671566
1,1,0,73.92,74.31,1505521731568
1,1,0,73.89,74.31,1505521791569
1,1,0,73.89,74.31,1505521851570
0,0,0,73.88,74.31,1505521911571
0,0,0,73.89,72.21,1505521971572
0,0,0,73.86,72.21,1505522031574
0,0,0,73.98,72.21,1505522091575
0,0,0,74.01,72.21,1505522151576
0,0,0,74.07,72.21,1505522211577
0,0,0,74.14,72.21,1505522271578
0,0,0,74.21,72.21,1505522331580
0,0,0,74.20,72.21,1505522391581
0,0,0,74.25,72.21,1505522451582
0,0,0,74.31,72.21,1505522511582
0,0,0,74.27,72.11,1505522571583
0,0,0,74.36,72.11,1505522631585
0,0,0,74.31,72.11,1505522691586
0,0,0,74.35,72.11,1505522751587
0,0,0,74.37,72.11,1505522811589
0,0,0,74.39,72.11,1505522871591
0,0,0,74.39,72.11,1505522931592
0,0,0,74.36,72.11,1505522991593
0,0,0,74.38,72.11,1505523051594
0,0,0,74.35,72.11,1505523111594
0,0,0,74.39,71.9,1505523171595
0,0,0,74.37,71.9,1505523231597
0,0,0,74.40,71.9,1505523291597
0,0,0,74.39,71.9,1505523351598
0,0,0,74.39,71.9,1505523411599
1,1,0,74.43,71.9,1505523471600
1,1,0,74.35,71.9,1505523531602
