0,0,0,75.24,77.15,1505606453079
0,0,0,75.20,77.15,1505606513080
1,1,0,75.21,77.15,1505606573082
1,1,0,75.22,77.15,1505606633082
1,1,0,75.12,77.15,1505606693083
1,1,0,75.06,77.15,1505606753085
1,1,0,74.90,77.15,1505606813086
1,1,0,74.87,77.15,1505606873087
1,1,0,74.77,77.15,1505606933089
1,1,0,74.72,77.15,1505606993091
1,1,0,74.64,77.15,1505607053092
1,1,0,74.60,77.15,1505607113094
1,1,0,74.63,77.19,1505607173095
1,1,0,74.61,77.19,1505607233097
1,1,0,74.65,77.19,1505607293099
1,1,0,74.62,77.19,1505607353100
1,1,0,74.68,77.19,1505607413101
1,1,0,74.54,77.19,1505607473101
1,1,0,74.51,77.19,1505607533103
1,1,0,74.44,77.19,1505607593104
1,1,0,74.39,77.19,1505607653106
1,1,0,74.34,77.19,1505607713107
1,1,0,74.35,77.19,1505607773108
1,1,0,74.21,77.19,1505607833108
1,1,0,74.17,77.19,1505607893109
1,1,0,74.22,77.19,1505607953111
1,1,0,74.18,77.19,1505608013113
1,1,0,74.18,77.19,1505608073115
1,1,0,74.15,77.19,1505608133116
1,1,0,74.10,77.19,1505608193118
0,0,0,74.20,77.19,1505608253119
0,0,0,74.22,77.19,1505608313120
0,0,0,74.26,74.59,1505608373121
0,0,0,74.40,74.59,1505608433123
0,0,0,74.48,74.59,1505608493123
0,0,0,74.64,74.59,1505608553123
0,0,0,74.64,74.59,1505608613125
1,1,0,74.68,74.59,1505608673125
1,1,0,74.51,74.59,1505608733126
1,1,0,74.43,74.59,1505608793127
1,1,0,74.23,74.59,1505608853129
1,1,0,74.13,74.59,1505608913130
1,1,0,74.10,74.59,1505608973131
1,1,0,74.06,74.22,1505609033133
1,1,0,74.13,74.22,1505609093134
1,1,0,74.07,74.22,1505609153135
1,1,0,74.03,74.22,1505609213137
1,1,0,74.08,74.22,1505609273138
1,1,0,73.99,74.22,1505609333140
1,1,0,73.94,74.22,1505609393142
1,1,0,73.96,74.22,1505609453144
1,1,0,73.88,74.22,1505609513145
1,1,0,73.92,74.22,1505609573147
