1,1,0,72.33,61.26,1505088043595
1,1,0,72.21,61.26,1505088103595
1,1,0,72.11,61.26,1505088163596
1,1,0,71.96,61.26,1505088223596
1,1,0,71.94,61.26,1505088283597
1,1,0,71.84,61.26,1505088343598
1,1,0,71.78,61.26,1505088403600
1,1,0,71.78,61.26,1505088463600
1,1,0,72.02,61.26,1505088523602
1,1,0,71.92,61.26,1505088583602
0,0,0,71.75,61.26,1505088643603
0,0,0,71.81,61.26,1505088703604
0,0,0,71.94,61.26,1505088763605
0,0,0,72.03,61.29,1505088823606
0,0,0,72.18,61.29,1505088883607
0,0,0,72.28,61.29,1505088943609
0,0,0,72.40,61.29,1505089003611
0,0,0,72.39,61.29,1505089063612
0,0,0,72.37,61.29,1505089123613
0,0,0,72.41,61.29,1505089183614
1,1,0,72.37,61.29,1505089243616
1,1,0,72.26,61.29,1505089303618
1,1,0,72.17,61.29,1505089363635
1,1,0,71.96,61.29,1505089423636
1,1,0,71.77,61.29,1505089483637
1,1,0,71.76,61.29,1505089543638
1,1,0,71.66,61.29,1505089603639
1,1,0,71.62,61.29,1505089663639
1,1,0,71.64,61.29,1505089723640
1,1,0,71.60,61.29,1505089783641
0,0,0,71.50,61.29,1505089843642
0,0,0,71.44,61.29,1505089903643
0,0,0,71.53,61.29,1505089963653
0,0,0,71.61,59.66,1505090023653
0,0,0,71.74,59.66,1505090083654
0,0,0,71.91,59.66,1505090143655
0,0,0,71.97,59.66,1505090203655
0,0,0,72.03,59.66,1505090263656
0,0,0,72.12,59.66,1505090323657
0,0,0,72.16,59.66,1505090383658
0,0,0,72.18,59.66,1505090443659
1,1,0,72.14,59.66,1505090503660
1,1,0,71.98,59.66,1505090563661
1,1,0,71.76,59.66,1505090623663
1,1,0,71.69,59.66,1505090683663
1,1,0,71.56,59.66,1505090743664
1,1,0,71.47,59.66,1505090803665
1,1,0,71.41,59.66,1505090863665
1,1,0,71.30,59.66,1505090923666
1,1,0,71.37,59.66,1505090983668
1,1,0,71.36,59.66,1505091043669
0,0,0,71.26,59.66,1505091103669
0,0,0,71.29,59.66,1505091163670
0,0,0,71.43,59.67,1505091223671
0,0,0,71.47,59.67,1505091283672
0,0,0,71.48,59.67,1505091343674
