0,0,0,73.67,68.46,1505260846829
0,0,0,73.66,68.46,1505260906830
0,0,0,73.68,68.46,1505260966831
0,0,0,73.65,68.46,1505261026832
0,0,0,73.68,68.46,1505261086833
0,0,0,73.71,68.46,1505261146834
0,0,0,73.74,68.46,1505261206835
0,0,0,73.67,68.46,1505261266837
0,0,0,73.66,68.46,1505261326838
0,0,0,73.66,68.46,1505261386840
0,0,0,73.63,68.46,1505261446840
0,0,0,73.63,68.46,1505261506842
0,0,0,73.63,68.46,1505261566843
0,0,0,73.71,68.46,1505261626843
0,0,0,73.74,68.46,1505261686844
0,0,0,73.65,68.46,1505261746845
0,0,0,73.65,68.46,1505261806847
0,0,0,73.63,68.46,1505261866848
0,0,0,73.64,68.46,1505261926849
0,0,0,73.61,68.46,1505261986850
0,0,0,73.63,68.46,1505262046852
0,0,0,73.61,68.46,1505262106853
0,0,0,73.67,68.5,1505262166854
0,0,0,73.66,68.5,1505262226855
1,1,0,73.70,68.5,1505262286856
1,1,0,73.63,68.5,1505262346858
1,1,0,73.61,68.5,1505262406860
1,1,0,73.53,68.5,1505262466860
1,1,0,73.47,68.5,1505262526861
1,1,0,73.32,68.5,1505262586862
0,0,0,73.33,68.5,1505262646864
0,0,0,73.34,68.5,1505262706865
0,0,0,73.42,64.9,1505262766865
0,0,0,73.55,64.9,1505262826867
0,0,0,73.64,64.9,1505262886868
0,0,0,73.73,64.9,1505262946870
0,0,0,73.83,64.9,1505263006871
0,0,0,73.81,64.9,1505263066873
0,0,0,73.83,64.9,1505263126873
0,0,0,73.86,64.9,1505263186875
0,0,0,73.90,64.9,1505263246875
0,0,0,73.99,64.9,1505263306876
0,0,0,74.04,67.03,1505263366877
0,0,0,74.04,67.03,1505263426878
0,0,0,73.92,67.03,1505263486879
0,0,0,73.96,67.03,1505263546880
0,0,0,74.11,67.03,1505263606881
0,0,0,74.19,67.03,1505263666882
0,0,0,74.24,67.03,1505263726884
0,0,0,74.15,67.03,1505263786884
0,0,0,74.15,67.03,1505263846886
0,0,0,74.27,67.03,1505263906887
0,0,0,74.25,67.03,1505263966888
0,0,0,74.27,67.03,1505264026890
0,0,0,74.20,67.03,1505264086891
0,0,0,74.17,67.03,1505264146892
0,0,0,74.21,67.03,1505264206893
0,0,0,74.18,67.03,1505264266893
0,0,0,74.11,67.03,1505264326895
0,0,0,74.16,67.03,1505264386897
0,0,0,74.08,67.03,1505264446898
0,0,0,74.12,67.03,1505264506900
0,0,0,74.12,66.97,1505264566901
0,0,0,74.15,66.97,1505264626902
0,0,0,74.12,66.97,1505264686904
0,0,0,74.23,66.97,1505264746906
0,0,0,74.24,66.97,1505264806908
0,0,0,74.21,66.97,1505264866910
0,0,0,74.16,66.97,1505264926912
0,0,0,74.17,66.97,1505264986912
0,0,0,74.18,66.97,1505265046914
1,1,0,74.16,66.97,1505265106915
1,1,0,74.02,66.97,1505265166915
1,1,0,73.84,67,1505265226917
1,1,0,73.67,67,1505265286918
1,1,0,73.57,67,1505265346918
1,1,0,73.56,67,1505265406920
0,0,0,73.49,67,1505265466921
0,0,0,73.42,67,1505265526922
0,0,0,73.50,67,1505265586922
0,0,0,73.65,67,1505265646924
0,0,0,73.76,67,1505265706925
0,0,0,73.84,67,1505265766926
0,0,0,73.88,67,1505265826928
0,0,0,73.94,67,1505265886930
0,0,0,73.94,67,1505265946932
0,0,0,74.04,67,1505266006933
0,0,0,73.99,67,1505266066934
0,0,0,74.01,67,1505266126935
0,0,0,74.06,67,1505266186937
0,0,0,74.08,67,1505266246938
0,0,0,74.15,67,1505266306939
0,0,0,74.08,62.73,1505266366941
0,0,0,74.10,62.73,1505266426943
0,0,0,74.09,62.73,1505266486945
0,0,0,74.12,62.73,1505266546947
0,0,0,74.12,62.73,1505266606948
0,0,0,74.06,62.73,1505266666949
0,0,0,74.09,62.73,1505266726951
0,0,0,74.10,62.73,1505266786953
0,0,0,74.08,62.73,1505266846954
0,0,0,74.10,62.73,1505266906955
0,0,0,74.17,63.43,1505266966956
0,0,0,74.11,63.43,1505267026956
0,0,0,74.12,63.43,1505267086957
0,0,0,74.07,63.43,1505267146959
0,0,0,74.07,63.43,1505267206960
1,1,0,74.12,63.43,1505267266961
1,1,0,73.91,63.43,1505267326961
1,1,0,73.67,63.43,1505267386962
1,1,0,73.48,63.43,1505267446962
1,1,0,73.35,63.43,1505267506962
1,1,0,73.28,63.43,1505267566964
1,1,0,73.24,63.43,1505267626965
0,0,0,73.29,63.43,1505267686966
0,0,0,73.26,63.43,1505267746967
0,0,0,73.35,63.43,1505267806968
0,0,0,73.42,63.43,1505267866970
0,0,0,73.66,63.43,1505267926972
0,0,0,73.65,63.43,1505267986973
0,0,0,73.73,63.43,1505268046975
0,0,0,73.83,63.43,1505268106977
0,0,0,73.88,63.56,1505268166979
0,0,0,73.94,63.56,1505268226980
0,0,0,73.94,63.56,1505268286981
0,0,0,73.95,63.56,1505268346983
0,0,0,73.92,63.56,1505268406985
0,0,0,73.93,63.56,1505268466986
0,0,0,73.95,63.56,1505268526986
0,0,0,73.91,63.56,1505268586988
0,0,0,74.00,63.56,1505268646988
0,0,0,73.99,63.56,1505268706990
0,0,0,74.11,63.56,1505268766991
0,0,0,74.16,63.56,1505268826993
0,0,0,74.14,63.56,1505268886993
0,0,0,74.11,63.56,1505268946995
0,0,0,74.06,63.56,1505269006995
0,0,0,74.07,63.56,1505269066996
0,0,0,73.98,63.56,1505269126998
0,0,0,73.99,63.56,1505269186999
0,0,0,73.97,63.56,1505269246999
0,0,0,73.93,63.56,1505269307001
0,0,0,73.95,63.56,1505269367001
0,0,0,73.91,63.56,1505269427003
1,1,0,73.91,63.56,1505269487005
1,1,0,73.70,63.56,1505269547006
1,1,0,73.51,63.56,1505269607007
1,1,0,73.41,63.56,1505269667009
1,1,0,73.35,63.56,1505269727011
1,1,0,73.37,63.56,1505269787013
0,0,0,73.38,63.56,1505269847014
0,0,0,73.38,63.56,1505269907014
0,0,0,73.48,59.89,1505269967016
0,0,0,73.54,59.89,1505270027017
0,0,0,73.65,59.89,1505270087018
0,0,0,73.77,59.89,1505270147019
0,0,0,73.86,59.89,1505270207021
0,0,0,73.89,59.89,1505270267022
0,0,0,73.95,59.89,1505270327023
0,0,0,73.83,59.89,1505270387025
0,0,0,74.03,59.89,1505270447026
0,0,0,73.95,59.89,1505270507026
0,0,0,73.98,60.39,1505270567027
0,0,0,74.04,60.39,1505270627028
0,0,0,74.11,60.39,1505270687030
0,0,0,74.20,60.39,1505270747030
0,0,0,74.16,60.39,1505270807031
0,0,0,74.24,60.39,1505270867032
0,0,0,74.25,60.39,1505270927034
0,0,0,74.20,60.39,1505270987036
0,0,0,74.26,60.39,1505271047037
0,0,0,74.23,60.39,1505271107039
0,0,0,74.13,60.39,1505271167041
0,0,0,74.09,60.39,1505271227042
0,0,0,74.03,60.39,1505271287044
0,0,0,74.01,60.39,1505271347045
0,0,0,74.10,60.39,1505271407047
0,0,0,74.09,60.39,1505271467049
0,0,0,74.08,60.39,1505271527049
1,1,0,74.13,60.39,1505271587051
1,1,0,74.01,60.39,1505271647052
1,1,0,73.89,60.39,1505271707053
1,1,0,73.71,60.39,1505271767054
1,1,0,73.66,60.39,1505271827054
1,1,0,73.65,60.39,1505271887056
0,0,0,73.57,60.39,1505271947056
0,0,0,73.52,60.39,1505272007058
0,0,0,73.47,60.39,1505272067058
0,0,0,73.57,60.39,1505272127060
