0,0,0,73.36,64.3,1505174445215
0,0,0,73.28,64.3,1505174505216
0,0,0,73.28,64.3,1505174565218
0,0,0,73.30,64.3,1505174625219
0,0,0,73.30,64.3,1505174685219
0,0,0,73.28,64.3,1505174745220
0,0,0,73.26,64.3,1505174805221
0,0,0,73.25,64.3,1505174865221
0,0,0,73.23,64.3,1505174925222
0,0,0,73.22,64.3,1505174985223
0,0,0,73.22,64.3,1505175045224
0,0,0,73.20,64.3,1505175105225
0,0,0,73.19,64.4,1505175165226
0,0,0,73.21,64.4,1505175225228
0,0,0,73.20,64.4,1505175285228
0,0,0,73.20,64.4,1505175345229
0,0,0,73.22,64.4,1505175405231
0,0,0,73.22,64.4,1505175465232
0,0,0,73.21,64.4,1505175525234
0,0,0,73.20,64.4,1505175585235
0,0,0,73.20,64.4,1505175645235
1,1,0,73.21,64.4,1505175705237
1,1,0,73.12,64.4,1505175765238
1,1,0,73.02,64.4,1505175825239
0,0,0,72.95,64.4,1505175885239
0,0,0,72.96,64.4,1505175945240
0,0,0,72.97,64.4,1505176005242
0,0,0,72.96,64.4,1505176065242
0,0,0,73.01,64.4,1505176125243
0,0,0,73.05,64.4,1505176185245
0,0,0,73.11,64.4,1505176245245
0,0,0,73.14,64.4,1505176305247
0,0,0,73.14,63.17,1505176365248
0,0,0,73.16,63.17,1505176425249
0,0,0,73.15,63.17,1505176485250
0,0,0,73.17,63.17,1505176545250
0,0,0,73.20,63.17,1505176605251
0,0,0,73.22,63.17,1505176665252
0,0,0,73.21,63.17,1505176725252
0,0,0,73.25,63.17,1505176785254
0,0,0,73.23,63.17,1505176845255
0,0,0,73.24,63.17,1505176905257
0,0,0,73.25,63.17,1505176965258
0,0,0,73.24,63.17,1505177025259
0,0,0,73.19,63.17,1505177085261
0,0,0,73.16,63.17,1505177145261
0,0,0,73.18,63.17,1505177205263
0,0,0,73.23,63.17,1505177265265
0,0,0,73.16,63.17,1505177325267
0,0,0,73.18,63.17,1505177385268
0,0,0,73.20,63.17,1505177445269
0,0,0,73.18,63.17,1505177505269
0,0,0,73.21,63.17,1505177565270
0,0,0,73.18,63.17,1505177625272
0,0,0,73.19,63.17,1505177685273
0,0,0,73.20,63.17,1505177745274
0,0,0,73.23,63.17,1505177805274
0,0,0,73.23,63.17,1505177865275
0,0,0,73.21,63.17,1505177925277
0,0,0,73.23,63.17,1505177985277
0,0,0,73.20,63.17,1505178045279
0,0,0,73.21,63.17,1505178105280
0,0,0,73.23,62.9,1505178165280
0,0,0,73.22,62.9,1505178225287
0,0,0,73.20,62.9,1505178285289
0,0,0,73.21,62.9,1505178345290
0,0,0,73.20,62.9,1505178405290
0,0,0,73.19,62.9,1505178465292
0,0,0,73.16,62.9,1505178525292
0,0,0,73.21,62.9,1505178585293
0,0,0,73.20,62.9,1505178645295
0,0,0,73.20,62.9,1505178705296
0,0,0,73.19,62.9,1505178765297
0,0,0,73.20,62.9,1505178825297
0,0,0,73.22,62.9,1505178885297
0,0,0,73.20,62.9,1505178945298
0,0,0,73.16,62.9,1505179005299
0,0,0,73.17,62.9,1505179065300
1,1,0,73.21,62.9,1505179125301
1,1,0,73.13,62.9,1505179185302
1,1,0,73.00,62.9,1505179245303
0,0,0,72.91,62.9,1505179305305
0,0,0,72.84,62.9,1505179365305
0,0,0,72.81,62.9,1505179425305
